"GEOID";"pop_white0";"pop_black0";"pop_asian0";"pop_other0";"pop_latino0";"p_white0";"p_black0";"p_asian0";"p_latino0";"p_other0"
"26163530200";420;2848;160;331;66;0.109803921568627;0.744575163398693;0.0418300653594771;0.0172549019607843;0.0865359477124183
"26163530300";70;1374;0;30;0;0.0474898236092266;0.932157394843962;0;0;0.0203527815468114
"26163530400";36;1141;0;9;0;0.03035413153457;0.962057335581788;0;0;0.0075885328836425
"26163530500";64;1646;0;98;71;0.0340606705694518;0.875997871208089;0;0.0377860564129856;0.0521554018094731
"26163530800";57;1178;0;47;0;0.0444617784711388;0.918876755070203;0;0;0.0366614664586583
"26163530900";105;1020;0;13;0;0.0922671353251318;0.896309314586995;0;0;0.0114235500878735
"26163531100";84;1006;2;13;38;0.073490813648294;0.880139982502187;0.00174978127734033;0.0332458442694663;0.0113735783027122
"26163531200";460;1703;5;163;41;0.193929173693086;0.717959527824621;0.0021079258010118;0.0172849915682968;0.0687183811129848
"26163531300";26;1079;0;64;1;0.0222222222222222;0.922222222222222;0;0.000854700854700855;0.0547008547008547
"26163531400";12;1404;40;9;0;0.00819112627986348;0.958361774744027;0.0273037542662116;0;0.00614334470989761
"26163531501";36;1206;0;226;11;0.0243407707910751;0.815415821501014;0;0.00743745774171738;0.152805949966193
"26163531502";0;801;0;22;0;0;0.973268529769137;0;0;0.0267314702308627
"26163531600";30;1749;0;64;0;0.0162778079218665;0.948996201844818;0;0;0.0347259902333152
"26163531700";43;1074;16;0;0;0.0379523389232127;0.94792586054722;0.0141218005295675;0;0
"26163531800";0;1273;0;10;4;0;0.989121989121989;0;0.00310800310800311;0.00777000777000777
"26163531900";84;647;6;0;6;0.113055181695828;0.870794078061911;0.00807537012113055;0.00807537012113055;0
"26163532100";434;1588;0;117;43;0.198900091659028;0.727772685609533;0;0.0197066911090742;0.0536205316223648
"26163532400";207;1028;16;35;0;0.160964230171073;0.799377916018662;0.0124416796267496;0;0.0272161741835148
"26163532600";258;2032;10;24;74;0.107589658048374;0.847372810675563;0.00417014178482068;0.0308590492076731;0.0100083402835696
"26163532700";32;394;0;11;0;0.0732265446224256;0.901601830663616;0;0;0.0251716247139588
"26163533000";351;1163;0;3;24;0.227774172615185;0.754704737183647;0;0.0155743024010383;0.00194678780012979
"26163533100";76;1431;0;88;0;0.0476489028213166;0.89717868338558;0;0;0.0551724137931034
"26163533200";67;790;1;50;125;0.0648596321393998;0.764762826718296;0.000968054211035818;0.121006776379477;0.0484027105517909
"26163533300";43;1129;55;22;0;0.0344275420336269;0.903923138510809;0.044035228182546;0;0.0176140912730184
"26163533400";0;1591;0;0;1;0;0.999371859296482;0;0.000628140703517588;0
"26163533600";50;1260;0;61;50;0.0351864883884588;0.886699507389163;0;0.0351864883884588;0.0429275158339198
"26163533800";125;1502;0;23;44;0.0737898465171192;0.886658795749705;0;0.025974025974026;0.0135773317591499
"26163533900";683;1426;314;85;53;0.266692698164779;0.556813744631004;0.122608356110894;0.0206950409996095;0.0331901600937134
"26163534100";20;1549;1;0;24;0.0125470514429109;0.97176913425345;0.000627352572145546;0.0150564617314931;0
"26163534200";67;3086;0;45;3;0.020930959075289;0.964073726960325;0;0.000937207122774133;0.014058106841612
"26163534300";1;966;21;7;40;0.000966183574879227;0.933333333333333;0.0202898550724638;0.0386473429951691;0.00676328502415459
"26163534400";115;1550;0;12;0;0.0685748360166965;0.924269528920692;0;0;0.00715563506261181
"26163534700";133;1671;0;591;299;0.0493689680772086;0.620267260579065;0;0.110987379361544;0.219376391982183
"26163534800";58;1672;0;10;221;0.0295767465578786;0.852626211116777;0;0.112697603263641;0.00509943906170321
"26163535000";1;2612;0;157;0;0.00036101083032491;0.942960288808664;0;0;0.0566787003610108
"26163535100";2;1475;0;0;0;0.001354096140826;0.998645903859174;0;0;0
"26163535200";0;1944;0;29;0;0;0.985301571211353;0;0;0.0146984287886467
"26163535300";6;3620;0;143;0;0.00159193420005306;0.960466967365349;0;0;0.037941098434598
"26163535600";208;4420;0;0;35;0.0446064765172636;0.947887625991851;0;0.0075058974908857;0
"26163535700";16;1103;0;198;27;0.0119047619047619;0.820684523809524;0;0.0200892857142857;0.147321428571429
"26163535800";86;3693;0;242;402;0.0194438164141985;0.83495365136785;0;0.0908885371919512;0.0547139950260005
"26163536100";201;3024;0;45;0;0.0614678899082569;0.924770642201835;0;0;0.0137614678899083
"26163536200";125;1960;6;32;0;0.0588789448893076;0.923221855864343;0.00282618935468676;0;0.0150730098916627
"26163536300";2;2381;0;0;0;0.000839278220730172;0.99916072177927;0;0;0
"26163536400";24;2368;0;50;0;0.00982800982800983;0.96969696969697;0;0;0.0204750204750205
"26163536500";131;1503;0;327;25;0.0659617321248741;0.756797583081571;0;0.0125881168177241;0.164652567975831
"26163536600";10;2334;0;7;115;0.0040551500405515;0.94647201946472;0;0.0466342254663423;0.00283860502838605
"26163536700";2;1004;31;10;0;0.00191021967526266;0.958930276981853;0.0296084049665712;0;0.00955109837631328
"26163536800";8;1777;7;2;24;0.0044004400440044;0.977447744774477;0.00385038503850385;0.0132013201320132;0.0011001100110011
"26163536900";21;2845;0;10;210;0.0068049254698639;0.921905379131562;0;0.068049254698639;0.00324044069993519
"26163537000";34;3066;11;25;10;0.0108073744437381;0.974570883661793;0.0034965034965035;0.00317863954227591;0.00794659885568976
"26163537100";45;2134;0;10;31;0.0202702702702703;0.961261261261261;0;0.013963963963964;0.0045045045045045
"26163537200";5;604;0;11;0;0.00806451612903226;0.974193548387097;0;0;0.017741935483871
"26163537300";3;1601;0;41;1;0.00182260024301337;0.9726609963548;0;0.000607533414337789;0.0249088699878493
"26163537500";114;2698;0;83;26;0.0390277302293735;0.923656282095173;0;0.00890106128038343;0.0284149263950702
"26163537600";85;3245;43;74;0;0.0246591238758341;0.94139831737743;0.0124746156077749;0;0.0214679431389614
"26163537700";8;2550;0;0;0;0.00312744331508991;0.99687255668491;0;0;0
"26163537800";15;1268;0;25;0;0.0114678899082569;0.969418960244648;0;0;0.0191131498470948
"26163538100";412;1706;0;52;35;0.186848072562358;0.773696145124717;0;0.0158730158730159;0.0235827664399093
"26163538200";364;1284;24;93;43;0.201327433628319;0.710176991150443;0.0132743362831858;0.023783185840708;0.0514380530973451
"26163538300";189;1788;16;17;0;0.0940298507462687;0.88955223880597;0.00796019900497512;0;0.00845771144278607
"26163538400";601;3169;71;193;111;0.144993968636912;0.76453558504222;0.0171290711700844;0.0267792521109771;0.046562123039807
"26163538500";236;4960;55;96;17;0.0439970171513796;0.924683072334079;0.0102535421327368;0.00316927665920954;0.0178970917225951
"26163538600";256;5572;0;45;15;0.0434782608695652;0.94633152173913;0;0.00254755434782609;0.00764266304347826
"26163538700";247;2941;0;250;12;0.0715942028985507;0.852463768115942;0;0.00347826086956522;0.072463768115942
"26163538800";6;1828;0;246;11;0.00286944045911047;0.874222859875658;0;0.00526064084170253;0.117647058823529
"26163538900";20;2795;349;153;10;0.00601142170123234;0.84009618274722;0.104899308686504;0.00300571085061617;0.0459873760144274
"26163539000";54;2582;0;202;0;0.0190274841437632;0.909795630725863;0;0;0.0711768851303735
"26163539100";31;1846;0;64;0;0.0159711488923235;0.951056156620299;0;0;0.0329726944873776
"26163539200";160;4390;0;32;0;0.0349192492361414;0.95809690091663;0;0;0.00698384984722828
"26163539300";412;3858;0;230;4;0.0914742451154529;0.856571936056838;0;0.00088809946714032;0.0510657193605684
"26163539400";14;3602;0;110;38;0.00371944739638682;0.956960680127524;0;0.0100956429330499;0.0292242295430393
"26163539500";72;2841;0;1;119;0.0237388724035608;0.936696340257171;0;0.0392350807781075;0.000329706561160567
"26163539600";94;2870;19;39;0;0.0311052283256122;0.949702183984116;0.00628722700198544;0;0.0129053606882859
"26163539700";10;2235;0;0;6;0.00444247001332741;0.992892047978676;0;0.00266548200799645;0
"26163540100";94;2863;0;125;141;0.0291653738752715;0.888302823456407;0;0.0437480608129072;0.0387837418554142
"26163540200";0;2720;0;2;62;0;0.977011494252874;0;0.0222701149425287;0.000718390804597701
"26163540300";44;4074;0;52;0;0.0105515587529976;0.976978417266187;0;0;0.0124700239808153
"26163540400";14;2532;0;116;1;0.00525722868944799;0.950807360120165;0;0.000375516334960571;0.0435598948554262
"26163540500";40;2512;5;7;10;0.0155400155400155;0.975912975912976;0.00194250194250194;0.00388500388500389;0.00271950271950272
"26163540600";26;2879;0;185;2;0.00840879689521345;0.93111254851229;0;0.000646830530401035;0.0598318240620957
"26163540700";286;2580;0;300;92;0.0877839165131983;0.791896869244936;0;0.0282381829343155;0.0920810313075506
"26163540800";16;1909;0;52;113;0.0076555023923445;0.913397129186603;0;0.054066985645933;0.0248803827751196
"26163540900";50;3219;0;56;0;0.0150375939849624;0.96812030075188;0;0;0.0168421052631579
"26163541000";40;4170;0;43;0;0.00940512579355749;0.980484363978368;0;0;0.0101105102280743
"26163541100";41;1396;16;349;12;0.0226019845644983;0.769570011025358;0.00882028665931643;0.00661521499448732;0.19239250275634
"26163541200";74;1888;0;65;0;0.0365071534287124;0.931425752343365;0;0;0.032067094227923
"26163541300";342;2072;0;61;130;0.131285988483685;0.795393474088292;0;0.0499040307101727;0.0234165067178503
"26163541400";216;2250;0;137;136;0.0788608981380066;0.821467688937568;0;0.049653158086893;0.0500182548375319
"26163541500";21;3629;0;213;8;0.0054249547920434;0.937483854301214;0;0.00206664944458796;0.0550245414621545
"26163541700";31;2322;0;135;29;0.012316249503377;0.922526817640048;0;0.0115216527612237;0.0536352800953516
"26163541800";602;1726;0;47;19;0.251461988304094;0.720969089390142;0;0.00793650793650794;0.0196324143692565
"26163542100";115;4305;0;116;0;0.025352733686067;0.949074074074074;0;0;0.0255731922398589
"26163542200";0;3600;0;152;27;0;0.952632971685631;0;0.00714474728764223;0.0402222810267266
"26163542300";191;2227;13;68;71;0.0743190661478599;0.866536964980545;0.00505836575875486;0.0276264591439689;0.0264591439688716
"26163542400";6;2230;0;34;5;0.00263736263736264;0.98021978021978;0;0.0021978021978022;0.0149450549450549
"26163542500";75;1920;0;318;181;0.0300721732157177;0.769847634322374;0;0.0725741780272654;0.127506014434643
"26163542600";0;3291;0;32;0;0;0.990370147457117;0;0;0.00962985254288294
"26163542900";473;3065;0;123;69;0.126809651474531;0.82171581769437;0;0.0184986595174263;0.0329758713136729
"26163543000";302;1358;0;185;27;0.161324786324786;0.72542735042735;0;0.0144230769230769;0.0988247863247863
"26163543100";244;1844;14;106;51;0.108012394864985;0.816290393979637;0.00619743249225321;0.0225763612217795;0.0469234174413457
"26163543200";14;2901;59;17;50;0.00460374876685301;0.95396251233147;0.0194015126603091;0.0164419598816179;0.00559026635975008
"26163543300";136;3651;0;40;44;0.0351330405579953;0.943167140273831;0;0.0113665719452338;0.0103332472229398
"26163543400";66;3591;0;345;7;0.0164629583437266;0.895734597156398;0;0.00174607133948616;0.0860563731603891
"26163543500";81;873;0;107;0;0.0763430725730443;0.822808671065033;0;0;0.100848256361923
"26163543700";35;2115;0;0;18;0.0161439114391144;0.975553505535055;0;0.00830258302583026;0
"26163543900";43;819;0;71;37;0.0443298969072165;0.844329896907216;0;0.0381443298969072;0.0731958762886598
"26163544000";99;2327;1;117;17;0.0386567746973838;0.908629441624365;0.000390472471690746;0.00663803201874268;0.0456852791878173
"26163544100";216;2328;19;162;0;0.0792660550458716;0.854311926605505;0.00697247706422018;0;0.0594495412844037
"26163544200";247;1180;5;183;0;0.152941176470588;0.730650154798762;0.00309597523219814;0;0.113312693498452
"26163544300";372;1967;0;110;0;0.151898734177215;0.803184973458555;0;0;0.0449162923642303
"26163544800";116;1472;0;21;30;0.0707748627211714;0.898108602806589;0;0.0183038438071995;0.0128126906650397
"26163545100";10;584;0;21;8;0.0160513643659711;0.937399678972713;0;0.0128410914927769;0.0337078651685393
"26163545200";24;2285;0;0;0;0.0103941100043309;0.989605889995669;0;0;0
"26163545500";681;2847;0;146;299;0.171406997231311;0.716586961993456;0;0.0752579914422351;0.0367480493329977
"26163545600";2936;1267;80;21;383;0.626413484104971;0.270322167697888;0.0170684873053126;0.0817153829741839;0.00448047791764455
"26163545700";969;1741;0;139;337;0.304143126177024;0.546453232893911;0;0.105775266792216;0.0436283741368487
"26163545800";1462;2756;0;288;1035;0.263851290380798;0.497383143836853;0;0.186789388197076;0.0519761775852734
"26163545900";704;3398;18;33;227;0.160730593607306;0.775799086757991;0.00410958904109589;0.0518264840182648;0.00753424657534247
"26163546000";206;1998;0;228;291;0.0756518545721631;0.733749540947484;0;0.106867425633492;0.0837311788468601
"26163546100";262;3115;0;181;164;0.0703922622246104;0.836915636754433;0;0.0440623320795271;0.0486297689414293
"26163546201";994;2180;20;103;11;0.300483675937122;0.6590084643289;0.0060459492140266;0.00332527206771463;0.031136638452237
"26163546301";42;1475;0;0;6;0.0275771503611294;0.968483256730138;0;0.00393959290873276;0
"26163546600";104;1576;0;84;0;0.0589569160997732;0.893424036281179;0;0;0.0476190476190476
"26163546700";126;1919;0;610;173;0.0445544554455446;0.678571428571429;0;0.0611739745403112;0.215700141442716
"26163547000";115;2874;0;107;64;0.0363924050632911;0.909493670886076;0;0.020253164556962;0.0338607594936709
"26163547100";63;3821;0;214;43;0.0152137164936006;0.922723979715045;0;0.0103839652257909;0.0516783385655639
